epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5
0,1.3339595794677734,39.0625,1.4027465260736474,27.853881343858973,100.0
1,1.289595866203308,39.375,1.4018126731593858,27.39726033929276,100.0
2,1.2068604230880737,53.90625,1.400592206819961,27.39726033929276,100.0
3,1.1184087634086608,60.9375,1.399260722338881,26.94063933472655,100.0
4,1.1103570342063904,61.875,1.3978005843619778,27.39726033929276,100.0
5,1.112421715259552,61.71875,1.3963841809529691,27.39726033929276,100.0
6,1.0845842838287354,65.0,1.394914932446937,26.94063933472655,100.0
7,1.075569462776184,64.53125,1.393450825181726,26.94063933472655,100.0
8,1.1110967516899108,61.09375,1.3920528464121362,27.853881269829458,100.0
9,1.1197880268096925,60.15625,1.3905780391606022,27.853881269829458,100.0
