epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5
0,1.329795241355896,38.59375,1.40270959732195,27.39726033929276,100.0
1,1.2915070056915283,42.03125,1.4018158890885306,27.39726033929276,100.0
2,1.2026270270347594,52.03125,1.4006569467178762,27.39726033929276,100.0
3,1.1196418881416321,59.84375,1.3992317414174886,27.853881343858973,100.0
4,1.1119219422340394,58.59375,1.3977893199006173,27.39726033929276,100.0
5,1.1140119194984437,61.5625,1.3963637449969983,27.39726033929276,100.0
6,1.0829487919807435,63.4375,1.3948629925784455,26.94063933472655,100.0
7,1.075079333782196,64.84375,1.3934211502336475,26.94063933472655,100.0
8,1.1103363394737245,60.9375,1.3920010769203917,27.39726024348986,100.0
9,1.1170061469078063,61.71875,1.3904955408888864,27.853881269829458,100.0
