epoch,train_loss,eval_loss,eval_top1,eval_top5
0,1.331967294216156,1.402722672240375,27.39726033929276,100.0
1,1.2926252484321594,1.4018012720700268,27.39726033929276,100.0
2,1.1879763960838319,1.4004569195176912,27.39726033929276,100.0
3,1.0559751451015473,1.3988230054236983,27.39726033929276,100.0
4,1.0004861652851105,1.3968522989586607,27.39726033929276,100.0
5,0.9814930319786072,1.3946391061016414,26.94063933472655,100.0
6,0.9024777770042419,1.3922927727982335,26.94063933472655,100.0
7,0.8724811553955079,1.389729589087778,27.39726024348986,100.0
8,0.8917705655097962,1.3871379519162113,28.310502274395667,100.0
9,0.9210834681987763,1.3844043773058887,28.76712327896188,100.0
10,0.9068618357181549,1.3817336243581555,29.223744283528088,100.0
11,0.8781222343444824,1.3789400074579945,30.13698629266051,100.0
12,0.8874491453170776,1.3762374452259987,30.13698629266051,100.0
13,0.952206802368164,1.3734595051639156,31.50684930635914,100.0
14,0.9205195248126984,1.3707116025767914,31.50684930635914,100.0
15,0.8389934659004211,1.3678778486164738,32.42009145484123,100.0
16,0.8890725195407867,1.3650703909190278,33.33333346397365,100.0
17,0.8158077836036682,1.3621773262546486,33.33333346397365,100.0
18,0.901193517446518,1.3592387622894218,33.78995446853986,100.0
19,0.9666421294212342,1.356326149478895,34.24657547310607,100.0
20,0.9135136663913727,1.3534149840542171,34.24657547310607,100.0
21,0.8500862121582031,1.3505100790224118,34.24657547310607,100.0
22,0.8359439492225647,1.347534688640403,34.24657547310607,100.0
23,0.8224124252796173,1.3446010155220554,35.6164383910018,100.0
24,0.8718380570411682,1.341546651435225,36.07305929976511,100.0
25,0.769324654340744,1.338453215006824,37.899543318029956,100.0
26,0.8367734432220459,1.3353722253346552,38.81278532716237,100.0
27,0.8027392983436584,1.3322694524782432,38.81278532716237,100.0
28,0.8718968212604523,1.329084444808089,39.26940633172858,100.0
29,0.7946995079517365,1.325985663013371,39.26940633172858,100.0
30,0.8115363597869873,1.3228345766459426,39.26940633172858,100.0
31,0.822979736328125,1.3196746268773187,38.81278532716237,100.0
32,0.8201988458633422,1.3165269246384435,39.726027240491895,100.0
33,0.7495704412460327,1.3133238809838144,39.726027240491895,100.0
34,0.828495854139328,1.310111125310262,40.18264838440778,100.0
35,0.8080391585826874,1.306972665329502,42.465753546588495,100.0
36,0.7679976224899292,1.3037515067618732,43.37899555572092,100.0
37,0.7605358839035035,1.3005748676927122,44.29223770420301,100.0
38,0.8467571258544921,1.2973895513848082,44.74885870876922,100.0
39,0.8389415502548218,1.294174155688177,44.74885870876922,100.0
40,0.7059322476387024,1.2909952380341483,45.20547971333543,100.0
41,0.7994421005249024,1.287744578161196,45.66210071790164,100.0
42,0.7617234528064728,1.284481660960472,46.11872158311818,100.0
43,0.7948208570480346,1.2812371618671505,46.11872158311818,100.0
44,0.9296429514884949,1.278038206165784,47.48858459681681,100.0
45,0.7929009735584259,1.2747397232273399,47.945205601383016,100.0
46,0.8328830361366272,1.2715071570383358,48.401826605949225,100.0
47,0.8286390483379364,1.2682489347240151,48.4018267452989,100.0
48,0.7477121770381927,1.2650227709992292,49.31506875443132,100.0
49,0.773137754201889,1.261743048554686,49.31506875443132,100.0
50,0.8355435907840729,1.2585100996984195,48.85844774986511,100.0
51,0.7365364313125611,1.2551440207381226,49.31506875443132,100.0
52,0.6981452643871308,1.2518061263376175,49.31506875443132,100.0
53,0.6748866677284241,1.248476927138899,49.77168975899753,100.0
54,0.8682015597820282,1.2451624902960372,50.22831076356374,100.0
55,0.8901599466800689,1.2418439181427978,50.22831076356374,100.0
56,0.8419457674026489,1.2385101900797457,50.22831076356374,100.0
57,0.8027671456336976,1.235156076139511,50.22831076356374,100.0
58,0.6822746932506562,1.2318405789327405,50.68493176812995,100.0
59,0.8814976215362549,1.2284730710939729,51.14155277269616,100.0
60,0.8713018357753753,1.2250720485704674,51.59817377726237,100.0
61,0.810086065530777,1.2217566847256873,51.59817377726237,100.0
62,0.8863675594329834,1.2184218309785677,51.59817377726237,100.0
63,0.8023518204689026,1.215095447623022,51.59817377726237,100.0
64,0.7803750991821289,1.2117593348298443,52.51141545543932,100.0
65,0.8202112913131714,1.2084052421186613,53.42465746457174,100.0
66,0.8026742994785309,1.204993378626157,53.42465746457174,100.0
67,0.7274001777172089,1.2016400545155077,53.881278469137946,100.0
68,0.6945488810539245,1.198220339539933,53.881278469137946,100.0
69,0.828980565071106,1.1949152630758069,54.79452047827037,100.0
70,0.7850061595439911,1.191497396660722,54.33789947370416,100.0
71,0.8276014506816864,1.1881132153071225,55.25114148283658,100.0
72,0.7953037738800048,1.184739082915598,55.25114148283658,100.0
73,0.7085568368434906,1.181324335538089,55.70776248740279,100.0
74,0.7120678007602692,1.177913765929061,55.70776248740279,100.0
75,0.7661337018013,1.1744914343367974,55.70776248740279,100.0
76,0.866288012266159,1.1710207810684972,55.70776248740279,100.0
77,0.6954071640968322,1.167653321675514,56.62100463588488,100.0
78,0.774720412492752,1.1642868339198909,57.07762550110142,100.0
79,0.8456660985946656,1.1608107073666298,57.534246645017305,100.0
80,0.869154542684555,1.1574418092971523,57.99086751023384,100.0
81,0.7461302280426025,1.1539889677474489,58.44748865414972,100.0
82,0.7711716532707215,1.1505995781998657,57.99086751023384,100.0
83,0.7035022556781769,1.1471991239617405,57.99086751023384,100.0
84,0.783589881658554,1.1437311847460325,58.44748851480005,100.0
85,0.7687326192855835,1.1403699264134446,59.81735166784835,100.0
86,0.7265531539916992,1.136939317124075,60.273972672414565,100.0
87,0.6433504223823547,1.1335851041149332,60.73059381633044,100.0
88,0.6598363578319549,1.1301930783546135,61.187214820896656,100.0
89,0.8272965610027313,1.1268524982069181,62.100456830029074,100.0
90,0.7163368046283722,1.1234566784340496,61.643835825462865,100.0
91,0.8365770041942596,1.1201001144435307,62.100456830029074,100.0
92,0.8501879751682282,1.1167541856635106,62.100456830029074,100.0
93,0.7664485275745392,1.1134469955479174,63.01369883916149,100.0
94,0.7455941021442414,1.1100784921210651,63.01369883916149,100.0
95,0.8936182975769043,1.1067532077771889,63.01369883916149,100.0
96,0.7910898506641388,1.1034141147517722,63.01369883916149,100.0
97,0.7086980104446411,1.100155498339161,63.01369883916149,100.0
98,0.7548443615436554,1.0968453083952812,63.92694084829392,100.0
99,0.733992213010788,1.0934718117866342,64.38356185286013,100.0
100,0.7644818246364593,1.0900915278691679,64.38356185286013,100.0
101,0.8423402011394501,1.0867471112508207,64.38356185286013,100.0
102,0.708654111623764,1.0834355708126608,64.38356185286013,100.0
103,0.7309015691280365,1.0801671852259875,63.92694084829392,100.0
104,0.7903596103191376,1.0768249769733376,63.92694084829392,100.0
105,0.8782833933830261,1.073570383738165,63.92694084829392,100.0
106,0.8504221856594085,1.0702750263693126,64.38356185286013,100.0
107,0.7751853823661804,1.067049956757184,64.38356185286013,100.0
108,0.861673104763031,1.063780113986638,64.38356185286013,100.0
109,0.8267454504966736,1.060567531955841,64.38356185286013,100.0
