epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5,eval_fold
0,1.3390493273735047,0.378125,1.3778759597361774,35.632184478058214,100.0,3
1,1.2831363201141357,0.4203125,1.3768645442765335,35.632184478058214,100.0,3
2,1.1839331030845641,0.5078125,1.375415904768582,35.632184478058214,100.0,3
3,1.0728231251239777,0.596875,1.373555317692373,35.632184478058214,100.0,3
4,1.0382465064525603,0.63125,1.3713068235879657,35.05747183438005,100.0,3
5,1.0184207141399384,0.628125,1.3687570643150944,35.632184478058214,100.0,3
6,0.9387790083885192,0.68125,1.3659934271341083,35.632184478058214,100.0,3
7,0.882726114988327,0.6984375,1.3630735517918378,35.05747183438005,100.0,3
8,0.9296380519866944,0.659375,1.3600405838297702,36.206897121736375,100.0,3
9,0.9556162774562835,0.675,1.3569439759199646,36.206897121736375,100.0,3
10,0.9121362686157226,0.6765625,1.3538828444206852,36.78160976541454,100.0,3
11,0.8777223646640777,0.6875,1.3506558393609935,37.93103478968828,100.0,3
12,0.9210496187210083,0.71875,1.3474947090806633,38.505747170283875,100.0,3
13,0.9635473549365997,0.7046875,1.344232245423328,39.08045981396204,100.0,3
14,0.947955584526062,0.684375,1.3409885880590855,39.08045981396204,100.0,3
15,0.8259368062019348,0.7296875,1.3376767950496455,40.22988483823579,100.0,3
16,0.9071213781833649,0.7171875,1.3343811870991498,40.80459748191395,100.0,3
17,0.9217026054859161,0.6953125,1.3310144632712178,40.80459748191395,100.0,3
18,0.8796541213989257,0.7171875,1.327697700467603,41.37931012559211,100.0,3
19,0.9863749861717224,0.675,1.3243380784988403,41.954022769270274,100.0,3
20,0.9469700932502747,0.7234375,1.3209358179706268,42.52873615834905,100.0,3
21,0.8194262087345123,0.7765625,1.3175115174260632,42.52873615834905,100.0,3
22,0.8362320601940155,0.75,1.3140951244310402,43.10344880202721,100.0,3
23,0.8436041951179505,0.753125,1.3106358489771,43.67816144570537,100.0,3
24,0.8792376041412353,0.715625,1.3071624890141103,43.67816144570537,100.0,3
25,0.7924791514873505,0.7671875,1.3036426566113,45.402299376739855,100.0,3
26,0.8601243317127227,0.740625,1.3001389530883438,45.402299376739855,100.0,3
27,0.8236109673976898,0.7421875,1.2966113474177219,45.977012020418016,100.0,3
28,0.8773648917675019,0.71875,1.2930453495047558,46.5517244010136,100.0,3
29,0.7863217294216156,0.784375,1.289467390926405,47.701149688369924,100.0,3
30,0.8062987506389618,0.7640625,1.2858921741617138,49.42528735632184,100.0,3
31,0.8504696965217591,0.7328125,1.282256504585003,49.42528735632184,100.0,3
32,0.8640102446079254,0.7609375,1.2787433109064212,49.42528735632184,100.0,3
33,0.7289436161518097,0.8296875,1.2750515581547528,49.42528735632184,100.0,3
34,0.8693748414516449,0.7375,1.271513161988094,49.42528735632184,100.0,3
35,0.816021054983139,0.7828125,1.2678823882135852,50.574713389078774,100.0,3
36,0.7910412728786469,0.7796875,1.2642347963376976,50.00000074540061,100.0,3
37,0.7693581640720367,0.815625,1.2606243265086208,51.149426032756935,100.0,3
38,0.8538564682006836,0.74375,1.2569649233215157,52.29885105703069,100.0,3
39,0.8436825931072235,0.765625,1.2532182301598034,53.44827634438701,100.0,3
40,0.737087219953537,0.7875,1.249530431868016,52.87356370070885,100.0,3
41,0.8066494524478912,0.7625,1.2457118075469444,52.87356370070885,100.0,3
42,0.7812837362289429,0.79375,1.2419955072731808,53.44827634438701,100.0,3
43,0.8056212961673737,0.7546875,1.238229288451973,53.44827634438701,100.0,3
44,0.919462651014328,0.740625,1.234524018463047,53.44827634438701,100.0,3
45,0.8290085077285767,0.75,1.230793643271786,54.597701368660765,100.0,3
46,0.8323475480079651,0.803125,1.2271011026426293,54.597701368660765,100.0,3
47,0.8484926283359527,0.8015625,1.2233672005006637,55.17241374925635,100.0,3
48,0.7432835340499878,0.8234375,1.2196294740698803,55.17241374925635,100.0,3
49,0.807782632112503,0.7828125,1.2157990863953514,56.896551680290834,100.0,3
50,0.8556796431541442,0.721875,1.2120315466804066,56.32183903661267,100.0,3
51,0.7581536650657654,0.8046875,1.2081992174017018,56.32183903661267,100.0,3
52,0.7023272037506103,0.803125,1.2042786732487294,57.471264323968995,100.0,3
53,0.691408509016037,0.8234375,1.2004324088151428,58.045977713047776,100.0,3
54,0.8980125546455383,0.7125,1.196519420064729,58.045977713047776,100.0,3
55,0.9140126883983613,0.7578125,1.1926245017983448,57.471264323968995,100.0,3
56,0.8501923680305481,0.7640625,1.1888107513559276,58.045977713047776,100.0,3
