epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5
0,1.3361403465270996,38.4375,1.4027028530155687,27.39726033929276,100.0
1,1.2908520102500916,42.8125,1.401803991021631,27.39726033929276,100.0
2,1.1888007044792175,54.375,1.400526548629482,27.39726033929276,100.0
3,1.0559661865234375,63.59375,1.3988919644595281,26.94063933472655,100.0
4,1.00239240527153,64.6875,1.3969073355470074,27.39726033929276,100.0
5,0.9807279646396637,68.4375,1.394706693958474,27.39726033929276,100.0
6,0.9023843884468079,71.09375,1.3922974573422784,26.94063933472655,100.0
7,0.8549897611141205,73.4375,1.389762212696685,27.39726024348986,100.0
8,0.9048531174659729,71.40625,1.387136391308754,28.310502274395667,100.0
9,0.909689462184906,71.875,1.3845247607252913,28.76712327896188,100.0
10,0.9058980047702789,70.0,1.381788929303487,29.223744283528088,100.0
11,0.8847805798053742,70.0,1.379104922895562,29.680365288094297,100.0
12,0.9017883658409118,72.03125,1.3764006514527483,29.680365288094297,100.0
13,0.9483417689800262,71.25,1.3736583914386626,31.050228301792927,100.0
14,0.9125413298606873,70.0,1.370847877846461,31.96347045027502,100.0
15,0.8255277752876282,74.375,1.3680757436578133,31.96347045027502,100.0
16,0.8823922276496887,72.96875,1.3652435693566658,32.42009145484123,100.0
17,0.8300284922122956,75.15625,1.3623881857144777,32.87671245940744,100.0
18,0.9041897535324097,70.15625,1.3594682804525715,33.78995446853986,100.0
19,0.955370283126831,74.0625,1.3566175073249156,34.24657547310607,100.0
20,0.9069319665431976,75.46875,1.3537473918096115,33.78995446853986,100.0
21,0.8392761826515198,74.84375,1.3508354387326873,33.78995446853986,100.0
22,0.8364635527133941,75.46875,1.3479194102221972,33.78995446853986,100.0
23,0.8149420619010925,76.09375,1.3449728684882596,34.70319638186938,100.0
24,0.8683896958827972,73.90625,1.3419153559697818,36.07305929976511,100.0
25,0.7620777726173401,78.90625,1.3389138701843888,36.52968030433132,100.0
26,0.8413820505142212,75.46875,1.3358184071980654,38.81278532716237,100.0
27,0.7936979472637177,76.25,1.3327222305890087,38.81278532716237,100.0
28,0.8599982857704163,72.8125,1.3296412692222421,38.81278532716237,100.0
29,0.7901901960372925,77.96875,1.326523429726901,38.81278532716237,100.0
30,0.7991390109062195,77.96875,1.3234256413429295,38.81278532716237,100.0
31,0.8256259620189667,74.6875,1.320298811072084,39.269406235925686,100.0
32,0.8211676776409149,79.21875,1.3171161636369957,39.269406235925686,100.0
33,0.7371221363544465,81.25,1.3139710932561797,39.269406235925686,100.0
34,0.8219847023487091,78.125,1.3106821312751944,39.726027240491895,100.0
35,0.8003986299037933,80.625,1.3074767567795706,40.182648245058104,100.0
36,0.7742664456367493,80.46875,1.3042087435178016,42.00913240267261,100.0
37,0.7521396338939667,82.8125,1.3009754560853792,42.922374551154704,100.0
38,0.8441708266735077,76.71875,1.2977584115990766,44.29223770420301,100.0
39,0.8186350643634797,77.8125,1.294555471368032,44.748858569419546,100.0
