epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5
0,1.3337875008583069,36.875,1.4027219292235702,27.39726033929276,100.0
1,1.2892160534858703,42.1875,1.4017830461127574,27.39726033929276,100.0
2,1.18032363653183,54.0625,1.4004977729222545,27.39726033929276,100.0
3,1.0570688486099242,64.53125,1.398869906386284,27.853881343858973,100.0
4,0.9959601283073425,64.375,1.3968631110779226,27.39726033929276,100.0
5,0.9798434495925903,67.34375,1.394575552853275,27.39726033929276,100.0
6,0.8955263614654541,71.40625,1.3922029385283656,26.94063933472655,100.0
7,0.855157095193863,71.5625,1.389619964442841,27.39726024348986,100.0
8,0.9058597028255463,71.09375,1.3869816516632358,28.310502274395667,100.0
9,0.9098838806152344,71.25,1.3842634283788673,28.76712327896188,100.0
10,0.9062937319278717,68.90625,1.3815736661762952,29.680365288094297,100.0
11,0.8689969182014465,69.0625,1.378810116689499,30.59360729722672,100.0
12,0.8887921929359436,73.4375,1.3760646102635283,31.50684930635914,100.0
13,0.9484216690063476,71.25,1.373282706356484,31.050228301792927,100.0
14,0.9150129437446595,70.3125,1.3704877917625045,31.96347045027502,100.0
15,0.842124730348587,72.65625,1.3676960190681562,32.87671245940744,100.0
16,0.8833983182907105,72.1875,1.3648564369166822,32.87671245940744,100.0
17,0.8237050831317901,76.5625,1.362025017607702,33.33333346397365,100.0
18,0.8947993099689484,73.75,1.3591196433594237,33.78995446853986,100.0
19,0.961313647031784,72.03125,1.3562800127621655,34.24657547310607,100.0
20,0.9162138998508453,73.28125,1.3533641894658406,34.24657547310607,100.0
21,0.8383151531219483,73.59375,1.3504474930567285,34.70319647767228,100.0
22,0.8385347843170166,74.53125,1.3476043291832214,34.70319647767228,100.0
23,0.8208184361457824,76.5625,1.3446899788564743,35.616438486804704,100.0
24,0.8683153808116912,71.40625,1.341724531835617,37.44292231346374,100.0
25,0.7745821118354798,77.65625,1.3386896908555401,37.899543318029956,100.0
26,0.8357567191123962,77.5,1.3355707681342348,37.899543318029956,100.0
27,0.8065181374549866,75.78125,1.3325535984344135,39.72602733629479,100.0
28,0.8624943196773529,72.96875,1.3294549652430565,39.72602733629479,100.0
29,0.7854091465473175,79.375,1.3264206887380172,39.72602733629479,100.0
30,0.7969941020011901,78.75,1.3233319221566258,39.72602733629479,100.0
31,0.8448489606380463,73.59375,1.3201883209350447,39.72602733629479,100.0
32,0.809239250421524,81.09375,1.3171014361185571,40.63926924962431,100.0
33,0.7355099081993103,80.9375,1.3139385654501718,41.09589025419052,100.0
34,0.8272170424461365,79.21875,1.3107695791819325,41.552511398106404,100.0
35,0.8049408733844757,80.0,1.3076177791917705,41.552511398106404,100.0
36,0.7719477713108063,79.375,1.3044350473848108,42.00913240267261,100.0
37,0.7533903479576111,82.03125,1.3013037747988419,43.835616420937455,100.0
38,0.8425254046916961,76.875,1.2981371068519,45.205479573985755,100.0
39,0.81869255900383,77.1875,1.294929392805927,45.662100578551964,100.0
40,0.6955232143402099,82.03125,1.2917883385261988,45.662100578551964,100.0
41,0.7868720531463623,79.6875,1.2885247915302782,45.662100578551964,100.0
42,0.7419262945652008,82.1875,1.2852571114013185,46.11872158311818,100.0
