epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5,eval_fold
0,1.3369576692581178,0.3765625,1.4372906876706528,21.8390805913114,100.0,1
1,1.2803374886512757,0.434375,1.4362790886012988,22.413793476148584,100.0,1
2,1.1745805501937867,0.5484375,1.4349065457267323,22.988506119826745,100.0,1
3,1.061908584833145,0.6328125,1.4331610709771343,23.563218763504906,100.0,1
4,1.018573147058487,0.634375,1.4310725283348698,24.137931144100495,100.0,1
5,1.0223543226718903,0.6453125,1.4287873780590363,24.137931144100495,100.0,1
6,0.9147682785987854,0.690625,1.4264229810100861,24.712643787778656,100.0,1
7,0.8703025937080383,0.696875,1.4239015222965985,25.28735667261584,100.0,1
8,0.9394317150115967,0.6734375,1.4212319453557332,25.862069316294,100.0,1
9,0.9188587069511414,0.6921875,1.4185513312789215,25.862069316294,100.0,1
10,0.9185262203216553,0.6921875,1.415933467875952,26.436781696889593,100.0,1
11,0.8559199750423432,0.6859375,1.4132594253825046,26.436781696889593,100.0,1
12,0.8891785204410553,0.73125,1.4105306164971714,26.436781696889593,100.0,1
13,0.9683790564537048,0.6859375,1.407714761536697,26.436781696889593,100.0,1
14,0.9327390193939209,0.709375,1.4048892177384475,26.436781696889593,100.0,1
15,0.8202462792396545,0.7671875,1.4021569284899482,26.436781696889593,100.0,1
16,0.8733652651309967,0.7484375,1.39928906676413,26.436781696889593,100.0,1
17,0.910799914598465,0.7015625,1.3964328190376019,27.011494340567754,100.0,1
18,0.8937471330165863,0.7171875,1.3935842774380212,26.436781696889593,100.0,1
19,0.9791750729084014,0.6859375,1.3907686088277005,26.436781696889593,100.0,1
20,0.9205757856369019,0.7109375,1.387856842457563,27.01149407748518,100.0,1
21,0.841198343038559,0.7484375,1.3849769159295093,27.586206721163343,100.0,1
22,0.8232140481472016,0.74375,1.3820312694571484,28.160919364841504,100.0,1
23,0.8384923338890076,0.75625,1.3790938319831059,28.160919364841504,100.0,1
24,0.8751568675041199,0.7359375,1.3761019994472634,28.160919364841504,100.0,1
25,0.7923702299594879,0.7625,1.3730805386071918,28.160919364841504,100.0,1
26,0.858344304561615,0.7546875,1.3700478323574723,29.310344652197827,100.0,1
27,0.7962216675281525,0.7453125,1.3670466645010586,29.310344652197827,100.0,1
28,0.8832544088363647,0.728125,1.3639924896174465,29.88505729587599,100.0,1
29,0.7672781646251678,0.80625,1.3608892758687336,30.45976993955415,100.0,1
30,0.8038104951381684,0.7515625,1.3577279359444805,29.885057558958557,100.0,1
31,0.8359159827232361,0.74375,1.3545570962730495,29.885057558958557,100.0,1
32,0.8305575430393219,0.7609375,1.3514094229402214,30.45977020263672,100.0,1
33,0.7468018054962158,0.8171875,1.3483172161825772,31.03448258323231,100.0,1
34,0.8244273960590363,0.775,1.3451604267646526,31.60919522691047,100.0,1
35,0.8246589422225952,0.7953125,1.3419808053422249,31.60919522691047,100.0,1
36,0.7978192210197449,0.7671875,1.338868761884755,32.183907870588634,100.0,1
37,0.7681989073753357,0.79375,1.3357159474800373,33.333333157944956,100.0,1
38,0.8350934028625489,0.7734375,1.3325687304310414,33.90804580162312,100.0,1
39,0.8422853946685791,0.7515625,1.329383695262602,33.90804580162312,100.0,1
40,0.7245980262756347,0.79375,1.3261086269356739,35.05747108897943,100.0,1
41,0.809476900100708,0.7890625,1.3227957240466415,35.632183732657595,100.0,1
42,0.7704959750175476,0.79375,1.3195407993492039,35.05747108897943,100.0,1
43,0.8105759859085083,0.759375,1.3162277991744293,35.632183732657595,100.0,1
44,0.9340949535369873,0.7328125,1.3129556096833328,36.206896376335756,100.0,1
45,0.7918627142906189,0.7828125,1.3097291869678716,37.93103430737024,100.0,1
46,0.8129604697227478,0.8140625,1.3064910488567134,38.5057469510484,100.0,1
47,0.8196600198745727,0.80625,1.303230471994685,38.5057469510484,100.0,1
48,0.743555074930191,0.8203125,1.2999479345891667,39.080460340127175,100.0,1
49,0.7736282587051392,0.790625,1.2965861216358754,39.080460340127175,100.0,1
50,0.8364508926868439,0.771875,1.2932493207098423,39.65517272072277,100.0,1
51,0.7345808386802674,0.821875,1.2899913897459534,39.65517272072277,100.0,1
52,0.6852621853351593,0.821875,1.286745191990644,41.37931065175725,100.0,1
53,0.6637871265411377,0.85625,1.2834276139051064,41.37931091483982,100.0,1
54,0.8523483097553253,0.759375,1.2799962649400207,41.95402355851798,100.0,1
55,0.8875141859054565,0.78125,1.2765891743802475,43.103448582791735,100.0,1
56,0.8582532405853271,0.775,1.2731869892142285,43.103448582791735,100.0,1
57,0.8265408933162689,0.7875,1.2698130018409641,43.103448582791735,100.0,1
58,0.6707306325435638,0.8375,1.266310077974166,43.103448582791735,100.0,1
59,0.8699931085109711,0.76875,1.2629776288723122,42.528735939113574,100.0,1
60,0.8664820611476898,0.7453125,1.2595279436001832,42.528735939113574,100.0,1
61,0.7821145534515381,0.80625,1.2560881746226344,42.528735939113574,100.0,1
