epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5,eval_fold
0,1.336907422542572,0.3765625,1.4031511531479057,27.586207006169463,100.0,0
1,1.2910301327705382,0.440625,1.402238837603865,28.16091964984762,100.0,0
2,1.1743086218833922,0.5609375,1.4008964971564282,28.16091964984762,100.0,0
3,1.0710821390151977,0.625,1.3991867016101707,28.735632293525782,100.0,0
4,1.0262142658233642,0.6125,1.3970700118733548,28.735632293525782,100.0,0
5,1.02592014670372,0.625,1.3946885144573518,29.310344937203944,100.0,0
6,0.9349551141262055,0.68125,1.3921084472502785,30.459770224560266,100.0,0
7,0.8822248578071594,0.7140625,1.3894143584130825,31.034482868238427,100.0,0
8,0.9289892017841339,0.6578125,1.3865635860925434,31.034482868238427,100.0,0
9,0.9329312980175019,0.69375,1.3836504426495781,31.034482868238427,100.0,0
10,0.9009107232093811,0.709375,1.3807719151178997,32.75862104043193,100.0,0
11,0.8741886138916015,0.6890625,1.3777950385521198,33.333333684110094,100.0,0
12,0.8777085185050965,0.7546875,1.3748226247984787,33.333333684110094,100.0,0
13,0.9784723579883575,0.68125,1.371730683863848,33.908046327788256,100.0,0
14,0.9524411559104919,0.7140625,1.3686724736772735,33.908046327788256,100.0,0
15,0.8262036442756653,0.78125,1.3656437862878559,35.05747161514458,100.0,0
16,0.9017983078956604,0.71875,1.3626407864450039,35.63218425882274,100.0,0
17,0.8977941453456879,0.7203125,1.3595750838860698,35.63218425882274,100.0,0
18,0.8989942133426666,0.703125,1.3565462553638152,36.2068969025009,100.0,0
19,0.9689870178699493,0.7140625,1.3533833931232322,37.35632192677465,100.0,0
20,0.9183748483657836,0.7171875,1.3501889870084565,38.50574721413097,100.0,0
21,0.8572513163089752,0.725,1.3470519137108463,38.50574721413097,100.0,0
22,0.8386286675930024,0.74375,1.3438242125785214,40.2298856274835,100.0,0
23,0.8421316325664521,0.7640625,1.3406426550328046,40.2298856274835,100.0,0
24,0.8604392528533935,0.73125,1.3374274064754617,40.80459827116166,100.0,0
25,0.783956104516983,0.7640625,1.3342147257136203,41.37931065175725,100.0,0
26,0.8449041903018951,0.76875,1.3309444531627086,41.37931065175725,100.0,0
