epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5
0,1.3565801858901978,34.375,1.4028881646726774,27.39726033929276,100.0
1,1.329712462425232,37.5,1.4023920673213592,27.39726033929276,100.0
2,1.2760158061981202,45.3125,1.4016438700837088,27.39726033929276,100.0
3,1.2187468767166139,51.875,1.4006885241155755,27.39726033929276,100.0
4,1.1960264682769775,55.78125,1.3994567742630772,27.39726033929276,100.0
5,1.1714832186698914,57.65625,1.3979883291949964,27.39726033929276,100.0
6,1.1197386860847474,62.5,1.3962785892834946,27.39726033929276,100.0
7,1.0936458468437196,62.5,1.394404306803664,27.39726033929276,100.0
8,1.0937682271003724,60.9375,1.3923128353406304,28.310502252622282,100.0
9,1.0986676812171936,60.78125,1.390110248844373,28.76712325718849,100.0
10,1.083420503139496,60.9375,1.3876842412774422,29.223744283528088,100.0
11,1.0659494400024414,62.03125,1.3851942939845394,28.76712327896188,100.0
12,1.0535505712032318,64.21875,1.3825546611933948,29.680365288094297,100.0
13,1.1062647640705108,56.875,1.3797856661827053,30.59360729722672,100.0
14,1.0722611844539642,59.21875,1.3769659511574872,30.59360729722672,100.0
15,1.027831882238388,61.40625,1.3740702421153517,31.50684944570881,100.0
16,1.053432935476303,62.03125,1.371083284077579,31.0502284411426,100.0
17,1.010264378786087,65.9375,1.3680752864167027,31.50684944570881,100.0
18,1.0524468541145324,63.59375,1.364968977018034,31.50684944570881,100.0
19,1.092890453338623,60.78125,1.3618041298705148,32.42009135903833,100.0
20,1.0705962598323822,62.96875,1.358668196146891,32.87671236360454,100.0
21,1.011681067943573,63.125,1.3554543839197726,33.33333336817075,100.0
22,0.9999761819839478,63.59375,1.3522204596158032,34.246575377303174,100.0
23,0.9892748475074769,65.46875,1.3489957890009772,35.616438199396,100.0
24,1.0285103857517242,64.84375,1.3456369507802677,36.529680208528426,100.0
25,0.9490662038326263,70.78125,1.3422303901959771,37.44292221766084,100.0
26,1.0047527730464936,64.21875,1.3388406533628838,38.35616422679326,100.0
27,0.9719677329063415,67.96875,1.3353843400467476,38.35616422679326,100.0
28,1.0240098655223846,63.28125,1.3319590559833125,39.269406235925686,100.0
29,0.9586214125156403,68.59375,1.3284905430388778,39.269406235925686,100.0
30,0.9722343504428863,69.53125,1.3249998598882597,39.72602737984157,100.0
31,1.0097002983093262,63.75,1.3214983276036232,40.639269667673325,100.0
32,0.9827605962753296,67.34375,1.31793316368643,40.639269667673325,100.0
33,0.9362294733524322,68.59375,1.3144206951742303,41.55251167680575,100.0
34,0.9993952870368957,64.84375,1.3108929972670393,42.00913268137196,100.0
35,0.980607533454895,68.28125,1.3073613349705526,43.37899536411512,100.0
36,0.9590003311634063,67.65625,1.3038317433230953,44.29223737324754,100.0
37,0.9379209160804749,71.40625,1.3002847476636983,44.74885837781375,100.0
38,1.0172126293182373,65.78125,1.296698241473333,45.20547952172963,100.0
39,0.9884299039840698,66.40625,1.2931715489522506,45.66210052629584,100.0
40,0.9104223906993866,71.09375,1.2896192128255488,45.66210052629584,100.0
41,0.9735687494277954,65.78125,1.2860683975698741,46.57534253542826,100.0
42,0.955595338344574,69.21875,1.2825497840637485,46.57534253542826,100.0
43,0.9733962059020996,67.1875,1.2790267570922365,47.94520554912689,100.0
44,1.07103670835495,58.59375,1.2754818598429363,47.94520554912689,100.0
45,0.9724969208240509,67.8125,1.271956818288864,47.94520554912689,100.0
46,0.9895903766155243,67.96875,1.2684728914199899,47.94520554912689,100.0
47,0.9983031570911407,64.84375,1.2650204145745054,47.94520554912689,100.0
48,0.9369705557823181,70.625,1.2615865365555297,49.31506856282552,100.0
49,0.9528662323951721,68.28125,1.258128155856372,49.31506856282552,100.0
50,0.9985802054405213,66.5625,1.2546860311673655,50.22831057195794,100.0
51,0.9538783311843873,67.8125,1.2512303329493901,50.68493171587382,100.0
52,0.8936026453971863,70.625,1.24778167297851,51.14155272044003,100.0
53,0.8850414991378784,71.71875,1.244321540610431,51.59817372500624,100.0
54,1.037163144350052,60.3125,1.2409214848252736,52.511415734138666,100.0
55,1.048048198223114,60.3125,1.237513992340053,52.9680364077494,100.0
56,1.0079909920692445,65.15625,1.2341338836983458,53.42465741231561,100.0
57,0.981301462650299,66.71875,1.2307641152377542,54.337899421448036,100.0
58,0.8964149832725525,73.4375,1.2274612291762819,54.794520426014245,100.0
59,1.0230639815330504,66.25,1.2241722209268509,54.794520426014245,100.0
60,1.0295185267925262,65.0,1.2209157344957464,55.251141430580454,100.0
61,0.976153951883316,68.28125,1.217612674791519,55.251141430580454,100.0
62,1.0405921936035156,64.84375,1.214445294310513,55.70776243514666,100.0
63,0.990372759103775,62.8125,1.2112431221356674,55.70776243514666,100.0
64,0.9585005044937134,67.96875,1.2080744161997756,55.70776243514666,100.0
65,0.9912633895874023,68.4375,1.204934558911955,55.70776243514666,100.0
66,0.9836768329143524,70.3125,1.2018060422923467,55.70776243514666,100.0
67,0.8906799018383026,73.59375,1.1987174547970567,56.62100444427908,100.0
68,0.8968356609344482,71.40625,1.1955430883250824,56.62100444427908,100.0
69,1.007110631465912,62.65625,1.192453522116082,56.62100444427908,100.0
70,0.9709823310375214,67.03125,1.1894010898729437,57.077625448845296,100.0
71,0.9886348843574524,65.78125,1.1863236666814376,57.990867457977714,100.0
72,0.9581853091716767,66.40625,1.1832304060731305,57.990867457977714,100.0
73,0.9200900852680206,68.28125,1.1802666791497844,58.90410946711013,100.0
74,0.9209785223007202,66.875,1.1772205949373986,59.81735147624255,100.0
75,0.976829981803894,65.3125,1.1742250140943484,60.273972480808766,100.0
76,1.0153308272361756,65.625,1.1712590450565565,59.81735147624255,100.0
77,0.8897061049938202,73.125,1.1682613832221183,59.81735147624255,100.0
78,0.957492983341217,68.75,1.1652940206876083,59.81735147624255,100.0
79,1.0100243866443634,67.03125,1.1623342282151523,59.81735147624255,100.0
80,1.0357445895671844,61.875,1.1594379220378999,59.81735147624255,100.0
81,0.9343734562397004,70.78125,1.156534180793588,60.273972480808766,100.0
82,0.9385078310966491,68.4375,1.153697441157685,60.730593485374975,100.0
83,0.9084649682044983,71.5625,1.1507860351370893,60.730593485374975,100.0
84,0.9553313255310059,68.59375,1.1479458340771123,60.730593485374975,100.0
85,0.9604264020919799,65.3125,1.1451428682292433,60.730593485374975,100.0
86,0.9224048793315888,69.0625,1.1423570973688064,60.730593485374975,100.0
87,0.8783439040184021,71.09375,1.1395210517595893,60.730593485374975,100.0
88,0.8708761155605316,71.09375,1.136767271446855,60.730593485374975,100.0
89,0.9841409683227539,67.34375,1.133951923618578,60.730593485374975,100.0
90,0.9055097281932831,71.25,1.1311920603660688,61.187214489941184,100.0
91,0.9959643423557282,66.71875,1.1284501917286007,62.1004564990736,100.0
92,1.012150114774704,66.09375,1.1257790621012858,62.1004564990736,100.0
93,0.9294559478759765,69.6875,1.123083437414474,62.1004564990736,100.0
94,0.9336523652076721,69.6875,1.120460224478212,62.1004564990736,100.0
95,1.0443799257278443,63.59375,1.1178097479963955,61.64383549450739,100.0
96,0.9575360178947449,65.625,1.1151420885025094,62.1004564990736,100.0
97,0.9298608541488648,69.6875,1.1125955777625516,62.1004564990736,100.0
98,0.9335233926773071,68.28125,1.110017292575749,62.55707750363981,100.0
99,0.9150374293327331,68.75,1.1074255084338254,62.55707750363981,100.0
100,0.9312842309474945,68.75,1.1048598376583292,63.013698508206026,100.0
101,0.9999889194965362,67.34375,1.1022923852755055,63.013698508206026,100.0
102,0.897426861524582,72.03125,1.0997498051760948,63.013698508206026,100.0
103,0.9185590445995331,70.15625,1.0972534167712138,63.013698508206026,100.0
104,0.9545248448848724,66.875,1.094756854179243,63.013698508206026,100.0
105,1.039391005039215,63.90625,1.0922981451635492,63.013698508206026,100.0
106,0.9798156261444092,66.875,1.089815614974662,63.013698508206026,100.0
107,0.9515405356884002,67.1875,1.087413021418602,63.013698508206026,100.0
108,1.0203771948814393,63.4375,1.0850042534745448,63.470319512772235,100.0
109,0.9864386975765228,68.4375,1.0825441542281409,63.470319512772235,100.0
110,0.948726910352707,66.25,1.0802432891985052,63.470319512772235,100.0
111,0.9638545036315918,66.875,1.0779110743030567,63.470319512772235,100.0
112,0.9804947376251221,68.125,1.075600980623672,63.470319512772235,100.0
113,0.9151466965675354,70.46875,1.0733203087767509,63.470319512772235,100.0
114,0.8400276958942413,74.375,1.070990693079282,63.470319512772235,100.0
115,0.8997182250022888,71.25,1.0686942028672728,63.926940517338444,100.0
116,0.8976857841014863,69.84375,1.0664247693536488,63.926940517338444,100.0
117,1.0158197581768036,64.375,1.0641401396494479,63.926940517338444,100.0
118,1.0153225898742675,67.65625,1.0619232600138067,64.38356152190465,100.0
119,0.9121100187301636,69.84375,1.0596703797170561,64.38356152190465,100.0
120,1.0350302040576935,61.71875,1.0574356807421332,65.29680353103707,100.0
121,1.0305841147899628,65.78125,1.0552290808664608,65.29680353103707,100.0
122,1.0110760450363159,64.375,1.053097849567187,65.29680353103707,100.0
123,0.8904492378234863,69.84375,1.0509884509866096,65.75342453560329,100.0
124,0.8975875318050385,72.34375,1.0488524801654904,65.29680353103707,100.0
125,0.8453562736511231,71.875,1.0467263155331894,65.29680353103707,100.0
126,0.884738153219223,74.21875,1.0446127593245136,65.29680353103707,100.0
127,1.0406908750534059,60.78125,1.0425027712295045,65.29680353103707,100.0
128,0.9341223359107971,70.78125,1.0404519294494907,65.29680353103707,100.0
129,0.9954659700393677,66.40625,1.038410373474365,65.29680353103707,100.0
130,0.8745076060295105,71.875,1.0363204560867727,66.21004554016949,100.0
