epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5,eval_fold
0,1.335559973349938,0.39783653846153844,1.4138535512696713,23.39449562282737,100.0,0
1,1.2618527870911818,0.4579326923076923,1.412404485798757,23.39449562282737,100.0,0
2,1.1467635723260732,0.5504807692307693,1.4102844054545831,23.39449562282737,100.0,0
3,1.0253498875177824,0.6370192307692307,1.4075836883772403,23.39449562282737,100.0,0
4,0.9949820729402395,0.6177884615384616,1.4044750392983814,24.311926815487922,100.0,0
5,0.9850072081272419,0.6610576923076923,1.401154087224138,24.770642411818198,100.0,0
6,0.9303424725165734,0.6742788461538461,1.3975665394319308,25.229358008148473,100.0,0
7,0.9165693979996902,0.671875,1.393822737790029,26.146789200809025,100.0,0
8,0.9062693531696613,0.6838942307692307,1.3900581292056162,27.064220393469576,100.0,0
9,0.8950531711945167,0.7223557692307693,1.386248706677638,28.4403671824604,100.0,0
10,0.8867402122570918,0.6935096153846154,1.382346684779596,30.2752295677815,100.0,0
11,0.879791640318357,0.6742788461538461,1.3783896745891746,30.2752295677815,100.0,0
12,0.886798620223999,0.7319711538461539,1.3744254746568312,30.2752295677815,100.0,0
13,0.9478377470603356,0.6899038461538461,1.3703711842178206,31.192660690447607,100.0,0
14,0.9367267535283015,0.6971153846153846,1.366315467641988,31.651376286777882,100.0,0
15,0.8101828969441928,0.7415865384615384,1.3622299629613894,32.56880747943843,100.0,0
16,0.9140930771827698,0.7331730769230769,1.3581233429252555,34.403669864759536,100.0,0
17,0.8265740000284635,0.7512019230769231,1.3539487889053625,37.15596337274674,100.0,0
18,0.8683676948914161,0.7271634615384616,1.3499033626066435,37.61467889908257,100.0,0
19,0.9160176057081956,0.7175480769230769,1.3456975757528882,38.073394880382295,100.0,0
20,0.9503473960436307,0.7055288461538461,1.3415446434545955,38.53211047671257,100.0,0
21,0.8518286897585943,0.7680288461538461,1.3373246860066685,38.99082607304285,100.0,0
22,0.8041095962891212,0.7728365384615384,1.333153449067282,38.99082607304285,100.0,0
23,0.817286321750054,0.7512019230769231,1.3288618369933662,39.44954166937312,100.0,0
24,0.8835811523290781,0.7259615384615384,1.3245082634304641,40.36697286203367,100.0,0
25,0.7582884705983676,0.7824519230769231,1.3202495378091794,40.8256883883695,100.0,0
26,0.8557564937151395,0.75,1.3159155769085666,41.74311958103005,100.0,0
27,0.8689314447916471,0.7271634615384616,1.3115733643190577,41.74311958103005,100.0,0
28,0.8571734520105215,0.75,1.3071707137134096,43.119266370020874,100.0,0
29,0.8289859065642724,0.7620192307692307,1.302791699356989,44.036697562681425,100.0,0
30,0.8009820672181936,0.7740384615384616,1.2983602307258395,44.036697562681425,100.0,0
31,0.8229986887711745,0.7644230769230769,1.2939733463689822,45.87155994800253,100.0,0
32,0.8262277658169086,0.7752403846153846,1.289389391557886,45.87155994800253,100.0,0
33,0.790794129555042,0.7848557692307693,1.28491859589148,46.78899107066863,100.0,0
34,0.8040533019946172,0.7908653846153846,1.2803894861028828,47.70642226332918,100.0,0
35,0.8049792234714215,0.7824519230769231,1.2758526900492677,47.70642226332918,100.0,0
36,0.8137196760911208,0.7644230769230769,1.2712476209762993,47.70642226332918,100.0,0
37,0.7718303432831397,0.7836538461538461,1.2666819150294732,48.16513785965946,100.0,0
38,0.8497766668979938,0.7512019230769231,1.2621421748345052,49.54128464865028,100.0,0
39,0.8188303571480972,0.7740384615384616,1.2575080285378553,50.000000244980555,100.0,0
40,0.7266412056409396,0.7908653846153846,1.252815572493667,50.917431437641106,100.0,0
41,0.7765346857217642,0.7980769230769231,1.248181156062205,51.376147033971385,100.0,0
42,0.7855337353853079,0.7956730769230769,1.2434920794373259,52.29357861160138,100.0,0
43,0.8325339280641996,0.7427884615384616,1.2388386365470536,52.29357861160138,100.0,0
44,0.902271201977363,0.7331730769230769,1.2343704459864064,52.29357861160138,100.0,0
45,0.8262559954936688,0.7584134615384616,1.2298008969070715,52.29357861160138,100.0,0
46,0.8238060795343839,0.8016826923076923,1.225394606590271,54.128440996922485,100.0,0
