epoch,train_loss,train_train_top1,eval_loss,eval_top1,eval_top5
0,1.3356083750724792,0.3890625,1.4026720365977179,27.39726033929276,100.0
1,1.2868219494819642,0.3984375,1.4017499086519354,27.39726033929276,100.0
2,1.1790330290794373,0.546875,1.400439160599556,27.39726033929276,100.0
3,1.0612396597862244,0.6328125,1.3987427117073372,26.94063933472655,100.0
4,1.00243119597435,0.6390625,1.396830407996156,27.39726033929276,100.0
5,0.9776177167892456,0.6828125,1.3946559151558027,26.94063933472655,100.0
6,0.9034335851669312,0.709375,1.3922833128062557,26.94063933472655,100.0
7,0.8557337164878845,0.73125,1.3897779341702048,27.853881269829458,100.0
