epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5,eval_fold
0,1.3391170024871826,0.40625,1.3845180014201572,29.714285648890904,100.0,4
1,1.2876511573791505,0.434375,1.3837002897262574,29.714285648890904,100.0,4
2,1.1967164158821106,0.53125,1.3824592529024398,29.714285648890904,100.0,4
3,1.0828062415122985,0.6,1.3807719353267125,29.714285648890904,100.0,4
4,1.0542525053024292,0.5828125,1.3787555687768118,29.714285648890904,100.0,4
5,0.9971719801425933,0.6765625,1.3764472600391933,29.714285648890904,100.0,4
6,0.9310771584510803,0.65,1.3739551639556884,30.857142595563616,100.0,4
7,0.8933269739151001,0.696875,1.3712866585595267,30.857142595563616,100.0,4
8,0.9096597909927369,0.6984375,1.3684290988104684,31.42857116699219,100.0,4
9,0.926430207490921,0.696875,1.3655889517920359,33.71428506033761,100.0,4
10,0.9126242637634278,0.690625,1.362742280278887,33.71428506033761,100.0,4
11,0.8844492077827454,0.6890625,1.3597798013687135,33.71428506033761,100.0,4
12,0.8960156619548798,0.725,1.3567796169008528,34.285713631766185,100.0,4
13,0.9555854856967926,0.6890625,1.3538081741333008,35.428570774623324,100.0,4
14,0.8956119537353515,0.709375,1.3508236810139247,35.9999993460519,100.0,4
15,0.8302809059619903,0.7515625,1.347787927218846,36.57142772129604,100.0,4
16,0.8942898094654084,0.753125,1.3446969502312796,37.14285629272461,100.0,4
17,0.8725888967514038,0.7453125,1.341648370197841,37.71428486415318,100.0,4
18,0.903051882982254,0.7140625,1.3385470683234078,37.71428486415318,100.0,4
19,0.9566562831401825,0.7171875,1.3354679911477225,37.71428486415318,100.0,4
20,0.9518239915370941,0.690625,1.332390147617885,38.857142007010324,100.0,4
21,0.8558864951133728,0.725,1.3292733131136214,40.571428549630305,100.0,4
22,0.8255293667316437,0.7453125,1.3261344977787564,42.28571406773158,100.0,4
23,0.8232356607913971,0.7609375,1.3229603058951243,42.28571406773158,100.0,4
24,0.8601792991161347,0.7484375,1.3197901051385061,42.28571406773158,100.0,4
25,0.7640111744403839,0.78125,1.3166200181416103,42.85714263916016,100.0,4
26,0.8419461905956268,0.7609375,1.3133040639332363,42.85714263916016,100.0,4
27,0.8136187374591828,0.7515625,1.3101314531053816,42.85714263916016,100.0,4
28,0.8628291428089142,0.7234375,1.306913003240313,42.85714263916016,100.0,4
29,0.7932579696178437,0.7796875,1.3036035891941615,42.85714263916016,100.0,4
30,0.8210061490535736,0.75625,1.300383915901184,43.4285710144043,100.0,4
31,0.8327472448348999,0.7578125,1.2971049901417324,43.99999958583287,100.0,4
32,0.8364352941513061,0.7796875,1.2937857375826154,43.99999958583287,100.0,4
33,0.7809700489044189,0.775,1.2905050557000297,44.571427961077006,100.0,4
34,0.843554425239563,0.775,1.2872174773897445,44.571427961077006,100.0,4
35,0.8100028574466706,0.7859375,1.28388042313712,46.28571387154715,100.0,4
36,0.7880649924278259,0.790625,1.2804873262132916,46.28571387154715,100.0,4
37,0.7900231063365937,0.7734375,1.2771180759157452,46.85714244297573,100.0,4
38,0.8340734004974365,0.7546875,1.2737312412261963,47.42857081821987,100.0,4
39,0.8228525936603546,0.784375,1.270348106792995,47.99999938964844,100.0,4
40,0.7246456325054169,0.7953125,1.2669748224530901,49.14285633632115,100.0,4
41,0.8028033316135407,0.78125,1.2634991107668196,49.71428490774972,100.0,4
42,0.7635730683803559,0.7953125,1.2600832401003157,50.285714307512556,100.0,4
43,0.829254949092865,0.7484375,1.2566632202693395,50.285714307512556,100.0,4
44,0.9401315927505494,0.721875,1.2532775361197335,50.857142878941126,100.0,4
45,0.8204135656356811,0.75625,1.2498621777125767,51.428571450369695,100.0,4
46,0.8450373113155365,0.796875,1.246536967413766,51.428571450369695,100.0,4
47,0.823578017950058,0.7921875,1.2431136213030134,51.428571450369695,100.0,4
48,0.7555963039398194,0.825,1.239696226119995,51.428571254185265,100.0,4
49,0.7437981545925141,0.7921875,1.2362459196363176,51.428571254185265,100.0,4
50,0.8544311940670013,0.740625,1.2327896240779332,50.857142878941126,100.0,4
51,0.7460281848907471,0.8,1.229332446370806,51.428571450369695,100.0,4
52,0.6999948501586915,0.815625,1.2257338156018938,51.428571450369695,100.0,4
53,0.6922567248344421,0.8421875,1.2222252096448625,51.99999982561384,100.0,4
54,0.8376438021659851,0.746875,1.21867450101035,51.99999982561384,100.0,4
55,0.9161145746707916,0.7546875,1.2151172883169992,51.99999982561384,100.0,4
56,0.8597517013549805,0.7640625,1.2115113946369716,52.57142839704241,100.0,4
57,0.8225678682327271,0.778125,1.2079633283615112,52.57142839704241,100.0,4
58,0.6662166535854339,0.8421875,1.2044017791748047,53.14285677228655,100.0,4
59,0.8665065586566925,0.7890625,1.2008361966269356,53.714285343715126,100.0,4
60,0.8946036696434021,0.7203125,1.197255768094744,54.857142486572265,100.0,4
61,0.8078372180461884,0.8078125,1.1937247051511493,55.428571058000834,100.0,4
62,0.8789405524730682,0.78125,1.1901898745128086,56.57142800467355,100.0,4
63,0.8209863722324371,0.740625,1.1865965591158185,56.57142800467355,100.0,4
64,0.7771460473537445,0.8078125,1.183063234601702,56.57142800467355,100.0,4
65,0.8399356186389924,0.778125,1.1795492580958775,57.14285657610212,100.0,4
66,0.7822908818721771,0.828125,1.176008118220738,57.14285657610212,100.0,4
67,0.7145457446575165,0.8484375,1.1723373556137084,57.714285147530695,100.0,4
68,0.6643072009086609,0.8609375,1.1687322541645595,57.714285147530695,100.0,4
69,0.8291894316673278,0.7828125,1.1651597281864712,57.714285147530695,100.0,4
70,0.791622930765152,0.8015625,1.161563343320574,57.714285147530695,100.0,4
71,0.7997947096824646,0.7921875,1.1578704336711338,57.714285147530695,100.0,4
72,0.7860487282276154,0.8,1.154218463897705,58.857142290387834,100.0,4
73,0.7134763300418854,0.8109375,1.1505387353897094,58.857142290387834,100.0,4
74,0.6808041036128998,0.8328125,1.1468531969615392,59.428570861816404,100.0,4
75,0.7909380078315735,0.7828125,1.1430850349153792,59.99999943324498,100.0,4
76,0.826987874507904,0.778125,1.1394183594839913,59.99999943324498,100.0,4
77,0.669315230846405,0.8546875,1.1357950162887573,60.57142800467355,100.0,4
78,0.7601280808448792,0.8328125,1.132108964238848,60.57142800467355,100.0,4
79,0.8525645494461059,0.775,1.1284768847056799,61.14285657610212,100.0,4
80,0.8212861180305481,0.7796875,1.1248853090831212,61.71428495134626,100.0,4
81,0.7287778198719025,0.8421875,1.1212580980573381,61.71428495134626,100.0,4
82,0.7564350992441178,0.83125,1.1177198484965734,61.71428495134626,100.0,4
83,0.7155246198177337,0.85,1.1141763646262033,61.71428495134626,100.0,4
84,0.6959621191024781,0.8515625,1.1105656262806485,61.71428495134626,100.0,4
85,0.7240748524665832,0.809375,1.1070084646769933,62.285713326590404,100.0,4
86,0.7241715490818024,0.8375,1.1033534581320625,62.285713326590404,100.0,4
87,0.6324752449989319,0.85,1.0997655779974802,62.85714272635324,100.0,4
88,0.6173753619194031,0.875,1.0962396778379169,63.42857007707868,100.0,4
89,0.778705507516861,0.8296875,1.09260865347726,64.57142804827009,100.0,4
90,0.626867589354515,0.9,1.0889957244055612,64.57142804827009,100.0,4
91,0.8032466053962708,0.7703125,1.0853767926352365,64.57142804827009,100.0,4
92,0.8616091668605804,0.7671875,1.081758461679731,64.57142721993583,100.0,4
93,0.7464547514915466,0.8234375,1.0782319825036184,65.71428519112723,100.0,4
94,0.708442884683609,0.84375,1.074697448185512,66.28571459089007,100.0,4
95,0.8970036327838897,0.7484375,1.0711495052065167,66.28571459089007,100.0,4
96,0.7654115378856658,0.8078125,1.0676071078436715,66.85714316231864,100.0,4
97,0.6370370864868165,0.88125,1.0641066421781267,67.42857051304408,100.0,4
98,0.7218269407749176,0.8328125,1.0605749607086181,67.99999991280691,100.0,4
99,0.7167455554008484,0.8421875,1.057012998717172,67.99999991280691,100.0,4
100,0.7221966326236725,0.8265625,1.0534594971793039,67.99999991280691,100.0,4
101,0.8223394572734832,0.8015625,1.0498365524836948,67.99999991280691,100.0,4
102,0.675067275762558,0.865625,1.046238820893424,68.5714284842355,100.0,4
103,0.667980232834816,0.8453125,1.0427650383540563,69.71428562709264,100.0,4
104,0.7332957804203033,0.8484375,1.0392133331298827,69.71428562709264,100.0,4
105,0.8528991580009461,0.7828125,1.035727162361145,69.71428562709264,100.0,4
106,0.7980206072330475,0.8140625,1.032237960951669,69.71428562709264,100.0,4
107,0.7567920386791229,0.7890625,1.02875376360757,69.71428562709264,100.0,4
108,0.8099383294582367,0.7828125,1.0252732236044748,69.14285705566407,100.0,4
109,0.7523085653781891,0.8453125,1.021805772100176,69.14285705566407,100.0,4
110,0.7282189965248108,0.8546875,1.0182938132967267,69.14285705566407,100.0,4
111,0.7240567743778229,0.834375,1.014837989125933,69.14285705566407,100.0,4
112,0.8069039583206177,0.76875,1.0113789292744229,69.14285705566407,100.0,4
113,0.6926288425922393,0.846875,1.0079462317058019,69.14285705566407,100.0,4
114,0.5572807967662812,0.9015625,1.0045710291181291,69.14285705566407,100.0,4
115,0.6481157511472702,0.875,1.001191224030086,69.14285705566407,100.0,4
116,0.6955578923225403,0.85,0.997766420841217,69.14285705566407,100.0,4
117,0.8227123498916626,0.81875,0.9942905388559614,69.14285705566407,100.0,4
118,0.8009945452213287,0.8234375,0.9909244281905037,69.71428562709264,100.0,4
119,0.671423402428627,0.878125,0.9875028770310538,69.71428562709264,100.0,4
120,0.8111271023750305,0.7671875,0.9840748187473842,69.14285705566407,100.0,4
121,0.8098008751869201,0.840625,0.9806989322389875,69.14285705566407,100.0,4
122,0.8165872514247894,0.8296875,0.9772964215278626,69.71428440638951,100.0,4
123,0.6578406453132629,0.83125,0.973974027633667,69.71428440638951,100.0,4
124,0.7005413770675659,0.84375,0.9706975282941546,69.71428440638951,100.0,4
125,0.5687030017375946,0.903125,0.9674268170765468,69.71428440638951,100.0,4
126,0.6462213635444641,0.865625,0.9640655783244542,70.85714237758091,100.0,4
127,0.8633900880813599,0.76875,0.9606676016535077,70.85714237758091,100.0,4
128,0.733463031053543,0.8390625,0.9572743589537485,70.85714237758091,100.0,4
129,0.7692565798759461,0.7984375,0.9540708875656128,70.85714237758091,100.0,4
130,0.6201067626476288,0.8734375,0.9507962468692235,70.85714237758091,100.0,4
131,0.7855630576610565,0.8109375,0.9475695334162031,70.85714237758091,100.0,4
132,0.7240147352218628,0.8421875,0.9443164273670741,70.85714237758091,100.0,4
133,0.7654837220907211,0.815625,0.941034814970834,71.42856972830636,100.0,4
134,0.7179166436195373,0.846875,0.9378731434685843,71.99999829973493,100.0,4
135,0.6448675990104675,0.8796875,0.9346546360424587,71.99999829973493,100.0,4
136,0.6408428370952606,0.878125,0.9314921297345843,71.99999829973493,100.0,4
137,0.7374876707792282,0.834375,0.9283027832848685,71.99999829973493,100.0,4
138,0.7263966739177704,0.840625,0.9252364717211042,72.57142687116351,100.0,4
139,0.5857950478792191,0.9015625,0.9220699364798409,72.57142687116351,100.0,4
140,0.6482551872730256,0.8796875,0.9188609330994743,72.57142687116351,100.0,4
141,0.649832034111023,0.8734375,0.9157104447909764,72.57142687116351,100.0,4
142,0.5650183647871018,0.8859375,0.9126413011550903,72.57142687116351,100.0,4
143,0.6100433140993118,0.8890625,0.9094601460865566,73.71428484235491,100.0,4
144,0.7403279840946198,0.8359375,0.9064006267275129,73.71428484235491,100.0,4
145,0.6455084443092346,0.8859375,0.9032459657532829,73.71428484235491,100.0,4
146,0.6811221718788147,0.8234375,0.9001008800097874,73.71428484235491,100.0,4
147,0.7129689067602157,0.8359375,0.8969923451968602,73.71428484235491,100.0,4
148,0.6043637931346894,0.9015625,0.893904653617314,73.71428484235491,100.0,4
149,0.5698478639125824,0.9046875,0.8908394547871181,73.14285544259208,100.0,4
150,0.6889860033988953,0.865625,0.8878414899962289,73.14285544259208,100.0,4
151,0.6354355067014694,0.8484375,0.8847969535418919,73.14285544259208,100.0,4
152,0.7484124004840851,0.8484375,0.8818450045585632,73.14285544259208,100.0,4
153,0.6531582176685333,0.884375,0.8789150411742074,73.71428401402065,100.0,4
154,0.7028606534004211,0.815625,0.8759088778495788,73.71428401402065,100.0,4
155,0.6810266882181167,0.8453125,0.8729621229852949,73.71428401402065,100.0,4
156,0.846178725361824,0.8171875,0.8700446449007306,73.71428401402065,100.0,4
157,0.6869887918233871,0.8609375,0.8671431612968444,73.71428401402065,100.0,4
158,0.6744628727436066,0.8828125,0.8642349750655038,73.71428401402065,100.0,4
159,0.724639293551445,0.846875,0.8613491759981428,73.71428401402065,100.0,4
160,0.7331987828016281,0.8234375,0.8584884279114859,73.71428401402065,100.0,4
161,0.6981298893690109,0.8390625,0.8556359222957066,73.71428401402065,100.0,4
162,0.6715412676334381,0.859375,0.8528048409734453,74.28571258544922,100.0,4
163,0.7452314168214798,0.80625,0.8499650505610875,74.85714115687779,100.0,4
164,0.6073394775390625,0.88125,0.8471411340577262,74.85714115687779,100.0,4
165,0.718760347366333,0.8546875,0.8442294594219752,74.85714115687779,100.0,4
166,0.6116312712430954,0.903125,0.8414085895674569,74.85714115687779,100.0,4
167,0.6379629850387574,0.9078125,0.8385584330558777,74.85714115687779,100.0,4
168,0.7129600197076797,0.8578125,0.8357487344741821,74.85714115687779,100.0,4
169,0.5987146377563477,0.8703125,0.8330991537230356,75.42856972830636,100.0,4
170,0.6443194091320038,0.846875,0.8303151120458331,75.42856972830636,100.0,4
171,0.5863814920186996,0.9140625,0.8274684871946062,75.99999829973493,100.0,4
172,0.5230984658002853,0.909375,0.8247200519698007,75.99999829973493,100.0,4
173,0.6969476550817489,0.853125,0.8220072044645037,76.57142687116351,100.0,4
174,0.6105138391256333,0.8921875,0.8194650203841073,76.57142687116351,100.0,4
175,0.779728627204895,0.775,0.8167355125291007,76.57142687116351,100.0,4
176,0.6283290475606919,0.903125,0.8140691760608129,76.57142687116351,100.0,4
177,0.7182436734437943,0.865625,0.811483199596405,76.57142687116351,100.0,4
178,0.648480698466301,0.9,0.8088829670633588,76.57142687116351,100.0,4
179,0.6305919170379639,0.8375,0.8063685601098197,76.57142687116351,100.0,4
180,0.62655690908432,0.8921875,0.8037108646120343,76.57142687116351,100.0,4
181,0.5531137973070145,0.9078125,0.8012357299668448,76.57142687116351,100.0,4
