epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5,eval_fold
0,1.3421969597156231,0.3762019230769231,1.4138164903045793,23.39449562282737,100.0,0
1,1.263984542626601,0.4795673076923077,1.4123978986652619,23.39449562282737,100.0,0
2,1.1547912542636578,0.5396634615384616,1.410267081829386,23.39449562282737,100.0,0
3,1.0385495057472816,0.6286057692307693,1.407761775025534,23.853211219157647,100.0,0
4,1.0140162568825941,0.6225961538461539,1.4047938913380333,24.311926815487922,100.0,0
5,1.0008945510937617,0.6502403846153846,1.4017098234334122,24.770642411818198,100.0,0
6,0.957431279695951,0.6862980769230769,1.398450979399025,24.770642411818198,100.0,0
7,0.9553634478495672,0.6694711538461539,1.3951529100400593,25.68807360447875,100.0,0
8,0.9607323408126831,0.6442307692307693,1.3917645926869244,26.6055047971393,100.0,0
9,0.9526994732710031,0.6826923076923077,1.388439988871233,27.064220393469576,100.0,0
10,0.9640072492452768,0.6490384615384616,1.3850448842442364,29.35779837512095,100.0,0
11,0.9464089962152334,0.6370192307692307,1.3816851661839615,29.816513971451226,100.0,0
12,0.9479767955266513,0.6887019230769231,1.378308024975138,30.73394509411733,100.0,0
13,1.014969825744629,0.6358173076923077,1.3749081869737818,30.73394509411733,100.0,0
14,1.012874254813561,0.6394230769230769,1.3714929239465556,30.73394509411733,100.0,0
15,0.9127619770857004,0.6802884615384616,1.3680641979252526,30.73394509411733,100.0,0
16,1.0000580182442298,0.6610576923076923,1.3646220953092663,32.568807409443984,100.0,0
17,0.9456260616962726,0.6694711538461539,1.3612245375956964,33.486238602104535,100.0,0
18,0.9888436656731826,0.6298076923076923,1.357762018474964,36.23853211009175,100.0,0
19,1.0297151528871977,0.6418269230769231,1.3542727691317917,37.15596330275229,100.0,0
20,1.0516115472866938,0.6117788461538461,1.3508141784492982,38.073394880382295,100.0,0
21,0.9815318813690772,0.6658653846153846,1.347326127761001,38.073394880382295,100.0,0
22,0.9356311284578763,0.6814903846153846,1.3438559672154418,38.53211047671257,100.0,0
23,0.9549742111792932,0.6622596153846154,1.3403798702659957,38.53211047671257,100.0,0
24,0.9983857640853295,0.6237980769230769,1.3369030493115066,38.53211047671257,100.0,0
25,0.9073103849704449,0.6682692307692307,1.3334212314098253,38.99082607304285,100.0,0
26,0.9692986745100755,0.6622596153846154,1.329891609489371,38.99082607304285,100.0,0
27,1.0006357568960924,0.6358173076923077,1.3264603264834902,38.99082607304285,100.0,0
28,1.0061159546558673,0.6382211538461539,1.3230486134870336,39.449541599378676,100.0,0
29,0.9613943833571214,0.6634615384615384,1.3196112475263964,39.449541599378676,100.0,0
30,0.9648739603849558,0.6622596153846154,1.316104725960198,39.449541599378676,100.0,0
31,0.972087140266712,0.6682692307692307,1.3126568181799092,40.8256883883695,100.0,0
32,0.970003435244927,0.6802884615384616,1.3091840459666122,42.6605507736906,100.0,0
33,0.9697792575909541,0.6502403846153846,1.3057442739469196,42.6605507736906,100.0,0
34,0.9670297503471375,0.6730769230769231,1.3023155643305648,43.119266370020874,100.0,0
