epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5,eval_fold
0,1.3380200129288893,0.36899038461538464,1.4139032309208441,23.39449562282737,100.0,0
1,1.2640188107123742,0.4567307692307692,1.412483356414585,23.39449562282737,100.0,0
2,1.1407308761890118,0.5637019230769231,1.4103408023851727,23.39449562282737,100.0,0
3,1.0203406810760498,0.6286057692307693,1.4077186639155816,23.39449562282737,100.0,0
4,0.9975963693398696,0.6225961538461539,1.404581068852626,24.311926815487922,100.0,0
5,0.9813833099145156,0.6538461538461539,1.4011864060655645,24.770642411818198,100.0,0
6,0.9187933481656588,0.6959134615384616,1.3975840992883806,24.770642411818198,100.0,0
7,0.9191711774239173,0.6875,1.3938871261176713,26.6055047971393,100.0,0
8,0.9154812235098618,0.6766826923076923,1.3902419160265442,27.981651586130123,100.0,0
9,0.894836778824146,0.7223557692307693,1.386448235686766,28.899082778790675,100.0,0
10,0.8809072146048913,0.7175480769230769,1.3825558128706905,29.35779837512095,100.0,0
11,0.873967876801124,0.6838942307692307,1.3785057756878913,30.2752295677815,100.0,0
12,0.8800990719061631,0.7331730769230769,1.37447490057814,30.73394509411733,100.0,0
13,0.9567125347944406,0.6766826923076923,1.3704722485411058,30.73394509411733,100.0,0
14,0.9440630903610816,0.6694711538461539,1.3664179624767478,31.192660690447607,100.0,0
15,0.8025742815091059,0.7512019230769231,1.362325410230444,32.568807409443984,100.0,0
16,0.9056903490653405,0.7283653846153846,1.3582199494773095,34.862385391095366,100.0,0
17,0.8412714508863596,0.7391826923076923,1.3541388796010148,36.23853211009175,100.0,0
18,0.888127822142381,0.7091346153846154,1.3499739224757623,36.69724770642202,100.0,0
19,0.9198085482303913,0.7115384615384616,1.3458527228154173,37.614679284052016,100.0,0
20,0.9560715877092801,0.7019230769230769,1.3416967271664821,38.53211047671257,100.0,0
21,0.8579601003573492,0.7548076923076923,1.3374639148012213,38.99082607304285,100.0,0
22,0.8082484786327069,0.7752403846153846,1.3332924470988983,38.99082607304285,100.0,0
23,0.8202264859126165,0.7427884615384616,1.329034606251148,38.99082607304285,100.0,0
24,0.881949782371521,0.7271634615384616,1.3247517566068456,39.44954166937312,100.0,0
25,0.7496815186280471,0.7932692307692307,1.3203733787624115,41.74311958103005,100.0,0
26,0.849914339872507,0.7415865384615384,1.3160583787008162,42.20183517736032,100.0,0
27,0.8628625869750977,0.7391826923076923,1.3117050927713376,42.20183517736032,100.0,0
28,0.8640487698408273,0.7439903846153846,1.307307914856377,43.119266370020874,100.0,0
29,0.8214520307687613,0.765625,1.3029235896714237,43.119266370020874,100.0,0
30,0.8077445993056664,0.7824519230769231,1.2984940032346532,44.03669749268698,100.0,0
31,0.8295250443311838,0.7367788461538461,1.2940820171198715,44.954128685347534,100.0,0
32,0.8408981057313772,0.7836538461538461,1.2896021342058794,45.412844281677806,100.0,0
33,0.7930892568368179,0.7980769230769231,1.2851624466957303,46.33027547433836,100.0,0
34,0.8012688618439895,0.7824519230769231,1.2806625913042542,45.87155987800808,100.0,0
35,0.8112938495782706,0.78125,1.276163855823902,46.33027547433836,100.0,0
36,0.821079685137822,0.7632211538461539,1.2716011902607909,46.78899107066863,100.0,0
37,0.7524508650486286,0.8004807692307693,1.2670295129128553,46.78899107066863,100.0,0
38,0.866805952328902,0.7524038461538461,1.2623464634659094,48.16513785965946,100.0,0
39,0.8274924755096436,0.7752403846153846,1.2577711004729664,50.000000244980555,100.0,0
40,0.7225607816989605,0.7980769230769231,1.253167464098799,50.458715841310834,100.0,0
41,0.7827954888343811,0.7932692307692307,1.2486157078261768,50.917431437641106,100.0,0
42,0.7829271600796626,0.7860576923076923,1.24403870652575,51.376147033971385,100.0,0
43,0.8168108142339267,0.7608173076923077,1.2394976692462185,53.211009804261934,100.0,0
44,0.895173572576963,0.7367788461538461,1.2350094209023572,53.669725400592206,100.0,0
45,0.8320020987437322,0.7704326923076923,1.2305598204289008,54.128440996922485,100.0,0
46,0.8327283675854023,0.7884615384615384,1.2260440063039098,54.58715659325276,100.0,0
47,0.7967075888927166,0.8112980769230769,1.2214377495126987,55.504587715918866,100.0,0
48,0.7248745973293598,0.8245192307692307,1.216718267957005,56.88073443491525,100.0,0
49,0.7483186584252578,0.8100961538461539,1.2119983587789973,57.33945003124552,100.0,0
50,0.8117341674291171,0.7764423076923077,1.2072253566269482,57.33945003124552,100.0,0
51,0.7583033029849713,0.8052884615384616,1.2024548261537464,57.33945003124552,100.0,0
52,0.7213063560999357,0.8064903846153846,1.1977511545933714,57.33945003124552,100.0,0
53,0.7080453129915091,0.8257211538461539,1.1929577326555865,57.33945003124552,100.0,0
54,0.8689202528733474,0.7512019230769231,1.1881974662115815,57.7981656275758,100.0,0
55,0.9199922405756437,0.7115384615384616,1.183414614528691,57.7981656275758,100.0,0
56,0.8118197413591238,0.7884615384615384,1.1786108410686529,57.7981656275758,100.0,0
57,0.8247936780636127,0.7848557692307693,1.1738595875031357,57.7981656275758,100.0,0
58,0.7033620568422171,0.828125,1.1691269338677783,58.25688122390607,100.0,0
59,0.81809951708867,0.7944711538461539,1.164359973111284,59.17431234657218,100.0,0
60,0.81664305466872,0.78125,1.1596159475659011,60.09174353923272,100.0,0
61,0.8307043543228736,0.7932692307692307,1.1549321839568811,60.09174353923272,100.0,0
62,0.8575949256236737,0.7764423076923077,1.1502334087266834,61.009174731893275,100.0,0
63,0.8169025274423453,0.7668269230769231,1.1456277348579618,61.467890328223554,100.0,0
64,0.7851896515259376,0.8161057692307693,1.140983509361197,61.926605854559384,100.0,0
65,0.8152505709574773,0.7884615384615384,1.1363129790769804,61.926605854559384,100.0,0
66,0.7560006288381723,0.8173076923076923,1.1315534246077232,61.926605924553826,100.0,0
67,0.7332992324462304,0.8173076923076923,1.1267757382961587,63.302752713544656,100.0,0
68,0.6588101432873652,0.8653846153846154,1.1221284330438037,63.302752713544656,100.0,0
69,0.7907501688370338,0.7764423076923077,1.1174755041752387,63.302752713544656,100.0,0
70,0.8278150787720313,0.78125,1.1127630264387218,63.302752713544656,100.0,0
71,0.8063897811449491,0.7764423076923077,1.108171265059655,63.302752713544656,100.0,0
72,0.8050771401478694,0.7704326923076923,1.1035232565818576,63.76146830987493,100.0,0
73,0.7830183735260596,0.8016826923076923,1.0988077428362786,64.22018390620521,100.0,0
74,0.7291516019747808,0.7836538461538461,1.0941102909385612,64.22018390620521,100.0,0
75,0.8223356237778296,0.78125,1.0894683555725517,64.67889950253547,100.0,0
76,0.7895383238792419,0.7800480769230769,1.0848240207094666,64.67889950253547,100.0,0
77,0.7223205520556524,0.8389423076923077,1.0801629024908084,64.67889950253547,100.0,0
78,0.7538959406889402,0.8461538461538461,1.0754661713171443,64.67889950253547,100.0,0
79,0.797652006149292,0.8064903846153846,1.0708478946204578,64.67889950253547,100.0,0
80,0.8036818229235135,0.8137019230769231,1.0661327494393795,65.13761502887131,100.0,0
81,0.7125959488061758,0.828125,1.0615301547794167,65.13761502887131,100.0,0
82,0.7101707550195547,0.8545673076923077,1.0568290314543138,65.13761495887687,100.0,0
83,0.7576662439566392,0.8269230769230769,1.052159870436432,65.13761495887687,100.0,0
