epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5
0,1.3793379187583923,32.34375,1.4030483923001922,27.39726033929276,100.0
1,1.3878435015678405,28.59375,1.4030441056647802,27.853881343858973,100.0
2,1.3841762781143188,31.5625,1.4030303775447688,27.853881343858973,100.0
3,1.3746936440467834,31.40625,1.403030168520261,27.39726033929276,100.0
4,1.3847817659378052,30.0,1.4030387325373959,27.39726033929276,100.0
5,1.3769984245300293,32.1875,1.4030370853807284,27.39726033929276,100.0
6,1.3775497555732727,32.5,1.4030292817991075,27.39726033929276,100.0
7,1.3745304465293884,33.75,1.4029888105174722,27.39726033929276,100.0
8,1.3778205871582032,30.46875,1.4030092595374748,27.39726033929276,100.0
9,1.3838987350463867,29.53125,1.4030326452429436,27.39726033929276,100.0
10,1.3774551630020142,30.625,1.402973433063455,27.39726033929276,100.0
11,1.3692673563957214,34.375,1.4029417484318285,27.39726033929276,100.0
12,1.3828943848609925,32.34375,1.402949445323857,27.39726033929276,100.0
13,1.3839748978614808,29.6875,1.4029483120191042,27.39726033929276,100.0
14,1.378035843372345,31.5625,1.4029382309412848,27.39726033929276,100.0
15,1.3708359241485595,32.34375,1.4029002777517658,27.39726033929276,100.0
16,1.3669074535369874,33.125,1.4028770885511077,27.39726033929276,100.0
17,1.366135263442993,33.125,1.4028796213402597,27.39726033929276,100.0
18,1.3757387399673462,31.875,1.4029048556062185,27.39726033929276,100.0
19,1.3843731880187988,30.9375,1.4028347006671504,27.39726033929276,100.0
20,1.3725213527679443,32.65625,1.4028467130443276,27.39726033929276,100.0
21,1.3730790615081787,30.9375,1.4028486677500756,27.39726033929276,100.0
22,1.3708526968955994,33.28125,1.402855261820092,26.94063933472655,100.0
23,1.3814669728279114,32.1875,1.4028303291155324,26.94063933472655,100.0
24,1.3758404493331908,31.5625,1.402798287400372,26.94063933472655,100.0
25,1.3654403328895568,32.5,1.4028456548577575,26.484018330160342,100.0
26,1.3652957797050476,35.78125,1.4028232723610585,26.94063933472655,100.0
27,1.3706591844558715,32.34375,1.4028136888051141,26.484018330160342,100.0
28,1.3763064622879029,30.78125,1.4028214820443767,26.484018330160342,100.0
29,1.3691535949707032,31.40625,1.402761767444001,26.484018330160342,100.0
30,1.3742689847946168,30.78125,1.4027673174801483,26.484018330160342,100.0
31,1.3682336807250977,33.59375,1.4028261557017287,26.484018330160342,100.0
32,1.3629397630691529,33.28125,1.402781110920318,26.484018330160342,100.0
33,1.3593062996864318,35.625,1.4027657035278946,26.484018330160342,100.0
34,1.3712204575538636,33.90625,1.402705341169279,26.484018330160342,100.0
35,1.3554436922073365,38.4375,1.402709867856274,26.484018330160342,100.0
36,1.3707157015800475,31.09375,1.402659120080678,26.02739732559413,100.0
37,1.3648194074630737,32.34375,1.402646881260284,26.02739732559413,100.0
38,1.366129732131958,33.59375,1.4026370004976176,26.02739732559413,100.0
39,1.3673174381256104,34.375,1.402650508706428,26.02739732559413,100.0
40,1.3469918370246887,38.125,1.402634657136926,26.02739732559413,100.0
41,1.3719392776489259,31.875,1.4025735914979351,26.02739732559413,100.0
42,1.3578592658042907,35.625,1.4025107562269794,26.02739732559413,100.0
43,1.3693694114685058,31.40625,1.402538417681167,26.02739732559413,100.0
44,1.3634700894355773,32.5,1.4024940397097097,26.02739732559413,100.0
45,1.3594366192817688,34.0625,1.4024703535315108,26.02739732559413,100.0
46,1.3709759831428527,32.34375,1.4025011127942228,25.57077632102792,100.0
47,1.3711188793182374,33.90625,1.402470719868734,25.57077632102792,100.0
48,1.3612834215164185,32.8125,1.402421022659023,26.02739732559413,100.0
49,1.3581369519233704,36.5625,1.4024457376297206,25.57077632102792,100.0
50,1.3668574929237365,33.125,1.4023849572220894,25.57077632102792,100.0
51,1.3605682015419007,33.90625,1.4023498176984046,25.57077632102792,100.0
52,1.3545000314712525,36.09375,1.4023610505883553,25.57077632102792,100.0
53,1.3533478856086731,36.25,1.4023931870177455,25.57077632102792,100.0
54,1.369999396800995,32.65625,1.402368277719576,25.57077632102792,100.0
55,1.3733563542366027,32.8125,1.4023526923297203,25.57077632102792,100.0
56,1.3702475428581238,33.75,1.4023734298470902,25.114155316461712,100.0
57,1.3707040667533874,29.84375,1.4023240635928498,25.114155316461712,100.0
58,1.3679359912872315,31.09375,1.402309855914007,25.114155316461712,100.0
59,1.3682620644569397,32.65625,1.4022652090412298,24.6575343118955,100.0
60,1.3694981575012206,31.71875,1.4022958251439273,25.114155316461712,100.0
61,1.3607019424438476,33.75,1.4022539266168255,25.114155316461712,100.0
62,1.3688796639442444,32.65625,1.402271258232256,24.6575343118955,100.0
63,1.3612134099006652,32.65625,1.4022358955313625,24.20091330732929,100.0
64,1.3659387946128845,32.03125,1.402255311404189,24.20091330732929,100.0
65,1.3595484972000123,32.03125,1.402260490748436,24.20091330732929,100.0
66,1.3629055500030518,34.6875,1.4022237884399553,24.20091330732929,100.0
67,1.3502329587936401,37.65625,1.4021819770063984,24.20091330732929,100.0
68,1.3547900557518004,35.0,1.40214747544293,24.20091330732929,100.0
69,1.3628259778022767,32.65625,1.4021247658011031,24.20091330732929,100.0
70,1.367116928100586,34.21875,1.4021227615609018,24.20091330732929,100.0
71,1.3543017983436585,36.25,1.4021138725759776,24.20091330732929,100.0
72,1.3613285422325134,32.1875,1.4020845623321185,24.20091330732929,100.0
73,1.3606563925743103,36.5625,1.4020588114925716,24.20091330732929,100.0
74,1.357591938972473,31.875,1.4020069423875852,24.20091330732929,100.0
75,1.3655218958854676,32.03125,1.4020178388787188,23.744292302763082,100.0
76,1.3649004459381104,33.4375,1.4020041499508027,23.744292302763082,100.0
77,1.3460007429122924,37.34375,1.4019211704872514,23.744292302763082,100.0
78,1.3629948019981384,33.59375,1.4019043331276881,23.744292302763082,100.0
79,1.3613133668899535,34.21875,1.401858113672091,23.744292302763082,100.0
80,1.3625192999839784,32.5,1.4018361905938415,23.744292302763082,100.0
81,1.3629201769828796,30.9375,1.4018080963936026,23.744292302763082,100.0
82,1.3518287539482117,36.09375,1.4017638349097614,23.744292302763082,100.0
83,1.348397171497345,34.53125,1.401820113125457,23.744292302763082,100.0
84,1.353417444229126,34.84375,1.401714444704796,23.744292302763082,100.0
85,1.3695825695991517,29.53125,1.4017484688867716,23.744292302763082,100.0
