epoch,train_loss,train_train_top1,eval_loss,eval_top1,eval_top5
49,0.7680170178413391,0.7953125,1.2635398569716711,48.4018267452989,100.0
50,0.8234318435192108,0.78125,1.2602380220204183,48.85844774986511,100.0
51,0.7302505135536194,0.821875,1.25685449441274,48.85844774986511,100.0
52,0.687630158662796,0.8296875,1.2535729495357706,48.85844774986511,100.0
53,0.6507348597049714,0.8578125,1.2502142686277764,48.85844774986511,100.0
54,0.8429290592670441,0.7578125,1.2468960165433143,48.85844774986511,100.0
55,0.8817517578601837,0.759375,1.243555681346214,48.85844774986511,100.0
56,0.8417492091655732,0.7765625,1.2402918942987102,50.22831076356374,100.0
57,0.781665962934494,0.8125,1.2369708345360952,50.22831076356374,100.0
58,0.6524713933467865,0.859375,1.2336745643180256,51.14155277269616,100.0
59,0.8761285662651062,0.75625,1.2303487737429197,51.59817377726237,100.0
60,0.8474882781505585,0.7609375,1.2269740126448678,51.59817377726237,100.0
61,0.7972217738628388,0.7953125,1.2236101670896626,52.054794781828576,100.0
62,0.864568418264389,0.7953125,1.2202525432795694,52.054794781828576,100.0
63,0.7780890226364136,0.79375,1.216893829711496,52.054794781828576,100.0
64,0.7738366067409516,0.825,1.2135263420131108,52.51141578639479,100.0
65,0.8151561379432678,0.784375,1.2101084843073806,52.51141578639479,100.0
66,0.7686166524887085,0.8359375,1.2066812732992651,52.96803646000553,100.0
67,0.689785611629486,0.846875,1.2032337433671298,53.42465746457174,100.0
68,0.6598981320858002,0.853125,1.1998157305260226,53.88127860848762,100.0
69,0.817815625667572,0.7921875,1.196439789310438,53.88127860848762,100.0
70,0.7628423869609833,0.8296875,1.1929304403801486,54.33789961305383,100.0
71,0.8141443490982055,0.7640625,1.1895099230552917,53.881278469137946,100.0
72,0.7831174731254578,0.784375,1.1860260478982099,53.881278469137946,100.0
73,0.6907493054866791,0.8484375,1.1825852900335234,54.79452047827037,100.0
74,0.6806906819343567,0.8125,1.178999370091582,55.70776262675246,100.0
75,0.7454271167516708,0.8328125,1.1755204429365185,56.16438363131867,100.0
76,0.8401982903480529,0.7765625,1.172032860316098,55.70776262675246,100.0
77,0.6652366936206817,0.85625,1.16852636914275,55.70776262675246,100.0
78,0.7504628896713257,0.83125,1.1651496843660258,55.70776262675246,100.0
79,0.838089644908905,0.784375,1.1616645850003038,56.62100463588488,100.0
80,0.8350697338581086,0.7765625,1.1581838310581365,56.62100463588488,100.0
81,0.7109820663928985,0.8390625,1.1546993146748303,57.07762564045109,100.0
82,0.7468808472156525,0.853125,1.151190474697444,57.534246645017305,100.0
83,0.6690437614917755,0.8765625,1.147716156968243,57.534246645017305,100.0
84,0.7436461210250854,0.815625,1.1441714420710525,58.44748865414972,100.0
85,0.7319123864173889,0.803125,1.1406631959627753,58.44748865414972,100.0
86,0.7100886404514313,0.8375,1.137151690378581,59.36073066328214,100.0
87,0.6184316635131836,0.8625,1.133610271972064,60.273972672414565,100.0
88,0.6120478481054306,0.8671875,1.1301204499588708,60.273972672414565,100.0
89,0.7856046199798584,0.8234375,1.1266016051105168,60.273972672414565,100.0
90,0.6614468634128571,0.8625,1.1230489788534435,59.81735166784835,100.0
91,0.7961080193519592,0.7921875,1.1195963207445188,59.81735166784835,100.0
92,0.8223170280456543,0.8203125,1.1161336114961806,60.273972672414565,100.0
93,0.7295484721660614,0.81875,1.112710971810502,60.730593676980774,100.0
94,0.6952278196811676,0.853125,1.1092526493551524,60.730593676980774,100.0
95,0.8627456814050675,0.7921875,1.1058489111460508,62.1004566906794,100.0
96,0.7612550973892211,0.8078125,1.1023310063636467,63.01369869981182,100.0
97,0.6741656243801117,0.8578125,1.0988216127979156,63.01369869981182,100.0
98,0.711340582370758,0.846875,1.095306772619622,63.01369869981182,100.0
99,0.6877830266952515,0.8390625,1.0918319639005618,62.55707769524561,100.0
100,0.7013957232236863,0.8234375,1.0883633393675225,63.01369883916149,100.0
101,0.8065838277339935,0.81875,1.0849044959839076,63.01369883916149,100.0
102,0.6500506609678268,0.884375,1.081487610459872,63.01369883916149,100.0
103,0.6760144114494324,0.8703125,1.0779745731179573,63.01369883916149,100.0
104,0.7294958889484405,0.8453125,1.0745401464096487,63.01369883916149,100.0
105,0.847253167629242,0.7609375,1.0711196056784016,63.4703198437277,100.0
106,0.790691739320755,0.8140625,1.0677512377908784,63.01369869981182,100.0
107,0.7407619059085846,0.8,1.064341797131926,63.01369869981182,100.0
108,0.803927892446518,0.8140625,1.0608784455686944,63.01369869981182,100.0
109,0.7873844742774964,0.821875,1.057545070234499,63.01369869981182,100.0
110,0.7244791448116302,0.8265625,1.0541134495713396,63.01369869981182,100.0
111,0.7169010221958161,0.84375,1.050744921105093,63.01369869981182,100.0
112,0.7527558892965317,0.8109375,1.047285910610739,63.01369869981182,100.0
113,0.675229960680008,0.8515625,1.0438719302007597,63.470319704378035,100.0
114,0.5502885341644287,0.9078125,1.040416061606037,63.470319704378035,100.0
115,0.6552342653274537,0.878125,1.0370626509461773,63.470319704378035,100.0
116,0.6683423221111298,0.85,1.0336138717660077,63.926940708944244,100.0
117,0.8126996517181396,0.825,1.030201528714672,64.38356171351045,100.0
118,0.8033108174800873,0.8375,1.0267745049576782,64.38356171351045,100.0
119,0.6629430890083313,0.8640625,1.0234016729816455,64.38356171351045,100.0
120,0.8257367670536041,0.7796875,1.0199272267894657,64.84018271807666,100.0
121,0.8068930029869079,0.846875,1.0165086119142297,64.84018271807666,100.0
122,0.7838179409503937,0.8265625,1.0130937698224909,64.84018271807666,100.0
123,0.6366284161806106,0.8625,1.0096983310838812,64.84018271807666,100.0
124,0.664080947637558,0.871875,1.0063391798707448,64.84018271807666,100.0
125,0.568674522638321,0.9015625,1.002931038538615,65.29680372264288,100.0
126,0.6481981098651886,0.8546875,0.9995181876230458,66.2100457317753,100.0
127,0.8304443418979645,0.7828125,0.9961273098645145,66.6666667363415,100.0
128,0.710535529255867,0.85,0.992838882420161,67.12328774090771,100.0
129,0.7873287081718445,0.80625,0.9895056197632394,67.5799088848236,100.0
130,0.6163058757781983,0.8796875,0.9861961113263483,67.5799088848236,100.0
131,0.7764610767364502,0.8453125,0.9828668544281564,67.5799088848236,100.0
132,0.7064734756946563,0.85625,0.9795259983027906,67.5799088848236,100.0
133,0.7219041973352432,0.8609375,0.976173981139649,68.03652988938981,100.0
134,0.7134844034910202,0.8578125,0.9727902352537738,68.03652988938981,100.0
135,0.664120614528656,0.8671875,0.9695077127517631,68.49315089395601,100.0
136,0.6633620202541352,0.8625,0.9662929762443996,68.49315089395601,100.0
137,0.7132188707590104,0.828125,0.9630340675240783,68.49315089395601,100.0
138,0.7105698943138122,0.8546875,0.9598175238256585,68.49315089395601,100.0
139,0.5792082369327545,0.9125,0.9565714875312701,68.49315089395601,100.0
140,0.6205100625753402,0.8890625,0.9532622665030771,68.03652988938981,100.0
141,0.6535556435585022,0.8703125,0.9500338867919086,68.03652988938981,100.0
142,0.577116996049881,0.865625,0.9468171868694427,68.03652988938981,100.0
143,0.6069552391767502,0.8875,0.9436358447488584,68.03652988938981,100.0
144,0.7482380837202072,0.8171875,0.9404531679196989,68.03652988938981,100.0
145,0.6378366917371749,0.8984375,0.9372628165162318,67.5799088848236,100.0
146,0.6668646395206451,0.8625,0.9341619972768984,68.03652988938981,100.0
